t0_3h,future_3h,realized_score
1258,15,-2.500000
1258,16,-2.500000
1258,17,-2.500000
1258,19,-2.500000
1258,21,-2.500000
1258,22,-2.500000
1258,24,-2.500000
1258,26,-2.500000
1258,28,-2.500000
1258,31,-2.500000
1258,33,-2.500000
1258,36,-2.500000
1258,39,-2.500000
1258,42,-2.500000
1258,45,-2.500000
1258,49,-2.500000
1258,53,-2.500000
1258,57,-2.500000
1258,62,-2.500000
1258,67,-2.500000
1258,73,-2.500000
1258,78,-2.500000
1258,85,-2.500000
1258,92,-2.500000
1258,99,-2.496854
1258,107,-2.422746
1258,116,-2.345455
1258,125,-2.273711
1258,135,-2.199603
1258,146,-2.123965
1258,157,-2.053649
1258,170,-1.976459
1258,184,-1.899498
1258,199,-1.823125
1258,214,-1.752173
1258,232,-1.673185
1258,250,-1.599982
1258,270,-1.524474
1258,292,-1.447513
1258,315,-1.372924
1258,340,-1.297701
1258,368,-1.219667
1258,397,-1.144793
1258,429,-1.068201
1258,463,-0.992777
1258,500,-0.916687
1258,540,-0.840459
1258,583,-0.764518
1258,630,-0.687620
1258,680,-0.611826
1258,735,-0.534595
1258,793,-0.459137
1258,857,-0.381990
1258,925,-0.306061
1258,999,-0.229498
1258,1079,-0.152832
1258,1165,-0.076486
1258,1258,0.000000
1258,1358,0.076198
1258,1467,0.153132
1258,1584,0.229615
1258,1710,0.305923
1258,1847,0.382776
1258,1994,0.459157
1258,2153,0.535692
1258,2325,0.612378
1258,2511,0.689180
1258,2711,0.765670
1258,2928,0.842536
1258,3161,0.918979
1258,3414,0.995858
1258,3686,1.072408
1258,3980,1.149047
1258,4298,1.225823
1258,4641,1.302517
1258,5011,1.379143
1258,5411,1.455868
1258,5842,1.532439
1258,6309,1.609280
1258,6812,1.685930
1258,7355,1.762570
1258,7942,1.839305
1258,8576,1.916061
1258,9260,1.992754
1258,9999,2.069495
1358,0,-2.500000
1358,1,-2.500000
1358,2,-2.500000
1358,3,-2.500000
1358,4,-2.500000
1358,5,-2.500000
1358,6,-2.500000
1358,7,-2.500000
1358,8,-2.500000
1358,9,-2.500000
1358,10,-2.500000
1358,11,-2.500000
1358,12,-2.500000
1358,13,-2.500000
1358,14,-2.500000
1358,15,-2.500000
1358,16,-2.500000
1358,17,-2.500000
1358,19,-2.500000
1358,21,-2.500000
1358,22,-2.500000
1358,24,-2.500000
1358,26,-2.500000
1358,28,-2.500000
1358,31,-2.500000
1358,33,-2.500000
1358,36,-2.500000
1358,39,-2.500000
1358,42,-2.500000
1358,45,-2.500000
1358,49,-2.500000
1358,53,-2.500000
1358,57,-2.500000
1358,62,-2.500000
1358,67,-2.500000
1358,73,-2.500000
1358,78,-2.500000
1358,85,-2.500000
1358,92,-2.500000
1358,99,-2.500000
1358,107,-2.498945
1358,116,-2.421653
1358,125,-2.349909
1358,135,-2.275801
1358,146,-2.200164
1358,157,-2.129847
1358,170,-2.052657
1358,184,-1.975696
1358,199,-1.899323
1358,214,-1.828372
1358,232,-1.749383
1358,250,-1.676180
1358,270,-1.600672
1358,292,-1.523711
1358,315,-1.449122
1358,340,-1.373899
1358,368,-1.295865
1358,397,-1.220991
1358,429,-1.144399
1358,463,-1.068975
1358,500,-0.992885
1358,540,-0.916658
1358,583,-0.840716
1358,630,-0.763818
1358,680,-0.688025
1358,735,-0.610793
1358,793,-0.535335
1358,857,-0.458188
1358,925,-0.382259
1358,999,-0.305696
1358,1079,-0.229030
1358,1165,-0.152684
1358,1258,-0.076198
1358,1358,0.000000
1358,1467,0.076934
1358,1584,0.153417
1358,1710,0.229725
1358,1847,0.306578
1358,1994,0.382959
1358,2153,0.459494
1358,2325,0.536180
1358,2511,0.612982
1358,2711,0.689472
1358,2928,0.766338
1358,3161,0.842781
1358,3414,0.919660
1358,3686,0.996209
1358,3980,1.072849
1358,4298,1.149624
1358,4641,1.226318
1358,5011,1.302945
1358,5411,1.379669
1358,5842,1.456241
1358,6309,1.533081
1358,6812,1.609731
1358,7355,1.686372
1358,7942,1.763106
1358,8576,1.839862
1358,9260,1.916556
1358,9999,1.993297
1467,0,-2.500000
1467,1,-2.500000
1467,2,-2.500000
1467,3,-2.500000
1467,4,-2.500000
1467,5,-2.500000
1467,6,-2.500000
1467,7,-2.500000
1467,8,-2.500000
1467,9,-2.500000
1467,10,-2.500000
1467,11,-2.500000
1467,12,-2.500000
1467,13,-2.500000
1467,14,-2.500000
1467,15,-2.500000
1467,16,-2.500000
1467,17,-2.500000
1467,19,-2.500000
1467,21,-2.500000
1467,22,-2.500000
1467,24,-2.500000
1467,26,-2.500000
1467,28,-2.500000
1467,31,-2.500000
1467,33,-2.500000
1467,36,-2.500000
1467,39,-2.500000
1467,42,-2.500000
1467,45,-2.500000
1467,49,-2.500000
1467,53,-2.500000
1467,57,-2.500000
1467,62,-2.500000
1467,67,-2.500000
1467,73,-2.500000
1467,78,-2.500000
1467,85,-2.500000
1467,92,-2.500000
1467,99,-2.500000
1467,107,-2.500000
1467,116,-2.498587
1467,125,-2.426843
1467,135,-2.352735
1467,146,-2.277097
1467,157,-2.206781
1467,170,-2.129591
1467,184,-2.052630
1467,199,-1.976257
1467,214,-1.905306
1467,232,-1.826317
1467,250,-1.753114
1467,270,-1.677606
1467,292,-1.600645
1467,315,-1.526056
1467,340,-1.450833
1467,368,-1.372799
1467,397,-1.297925
1467,429,-1.221333
1467,463,-1.145909
1467,500,-1.069819
1467,540,-0.993592
1467,583,-0.917650
1467,630,-0.840752
1467,680,-0.764958
1467,735,-0.687727
1467,793,-0.612269
1467,857,-0.535122
1467,925,-0.459193
1467,999,-0.382630
1467,1079,-0.305964
1467,1165,-0.229618
1467,1258,-0.153132
1467,1358,-0.076934
1467,1467,0.000000
1467,1584,0.076483
1467,1710,0.152791
1467,1847,0.229644
1467,1994,0.306025
1467,2153,0.382560
1467,2325,0.459246
1467,2511,0.536048
1467,2711,0.612538
1467,2928,0.689404
1467,3161,0.765847
1467,3414,0.842726
1467,3686,0.919275
1467,3980,0.995915
1467,4298,1.072690
1467,4641,1.149385
1467,5011,1.226011
1467,5411,1.302736
1467,5842,1.379307
1467,6309,1.456147
1467,6812,1.532797
1467,7355,1.609438
1467,7942,1.686172
1467,8576,1.762928
1467,9260,1.839622
1467,9999,1.916363
1584,0,-2.500000
1584,1,-2.500000
1584,2,-2.500000
1584,3,-2.500000
1584,4,-2.500000
1584,5,-2.500000
1584,6,-2.500000
1584,7,-2.500000
1584,8,-2.500000
1584,9,-2.500000
1584,10,-2.500000
1584,11,-2.500000
1584,12,-2.500000
1584,13,-2.500000
1584,14,-2.500000
1584,15,-2.500000
1584,16,-2.500000
1584,17,-2.500000
1584,19,-2.500000
1584,21,-2.500000
1584,22,-2.500000
1584,24,-2.500000
1584,26,-2.500000
1584,28,-2.500000
1584,31,-2.500000
1584,33,-2.500000
1584,36,-2.500000
1584,39,-2.500000
1584,42,-2.500000
1584,45,-2.500000
1584,49,-2.500000
1584,53,-2.500000
1584,57,-2.500000
1584,62,-2.500000
1584,67,-2.500000
1584,73,-2.500000
1584,78,-2.500000
1584,85,-2.500000
1584,92,-2.500000
1584,99,-2.500000
1584,107,-2.500000
1584,116,-2.500000
1584,125,-2.500000
1584,135,-2.429218
1584,146,-2.353580
1584,157,-2.283264
1584,170,-2.206074
1584,184,-2.129113
1584,199,-2.052740
1584,214,-1.981788
1584,232,-1.902800
1584,250,-1.829597
1584,270,-1.754089
1584,292,-1.677128
1584,315,-1.602539
1584,340,-1.527316
1584,368,-1.449282
1584,397,-1.374408
1584,429,-1.297816
1584,463,-1.222392
1584,500,-1.146302
1584,540,-1.070074
1584,583,-0.994133
1584,630,-0.917235
1584,680,-0.841441
1584,735,-0.764210
1584,793,-0.688752
1584,857,-0.611605
1584,925,-0.535676
1584,999,-0.459113
1584,1079,-0.382447
1584,1165,-0.306101
1584,1258,-0.229615
1584,1358,-0.153417
1584,1467,-0.076483
1584,1584,0.000000
1584,1710,0.076308
1584,1847,0.153161
1584,1994,0.229542
1584,2153,0.306077
1584,2325,0.382763
1584,2511,0.459565
1584,2711,0.536055
1584,2928,0.612921
1584,3161,0.689364
1584,3414,0.766243
1584,3686,0.842793
1584,3980,0.919432
1584,4298,0.996208
1584,4641,1.072902
1584,5011,1.149528
1584,5411,1.226253
1584,5842,1.302824
1584,6309,1.379665
1584,6812,1.456315
1584,7355,1.532955
1584,7942,1.609690
1584,8576,1.686446
1584,9260,1.763139
1584,9999,1.839880
1710,0,-2.500000
1710,1,-2.500000
1710,2,-2.500000
1710,3,-2.500000
1710,4,-2.500000
1710,5,-2.500000
1710,6,-2.500000
1710,7,-2.500000
1710,8,-2.500000
1710,9,-2.500000
1710,10,-2.500000
1710,11,-2.500000
1710,12,-2.500000
1710,13,-2.500000
1710,14,-2.500000
1710,15,-2.500000
1710,16,-2.500000
1710,17,-2.500000
1710,19,-2.500000
1710,21,-2.500000
1710,22,-2.500000
1710,24,-2.500000
1710,26,-2.500000
1710,28,-2.500000
1710,31,-2.500000
1710,33,-2.500000
1710,36,-2.500000
1710,39,-2.500000
1710,42,-2.500000
1710,45,-2.500000
1710,49,-2.500000
1710,53,-2.500000
1710,57,-2.500000
1710,62,-2.500000
1710,67,-2.500000
1710,73,-2.500000
1710,78,-2.500000
1710,85,-2.500000
1710,92,-2.500000
1710,99,-2.500000
1710,107,-2.500000
1710,116,-2.500000
1710,125,-2.500000
1710,135,-2.500000
1710,146,-2.429889
1710,157,-2.359572
1710,170,-2.282382
1710,184,-2.205421
1710,199,-2.129048
1710,214,-2.058097
1710,232,-1.979108
1710,250,-1.905905
1710,270,-1.830397
1710,292,-1.753436
1710,315,-1.678847
1710,340,-1.603624
1710,368,-1.525590
1710,397,-1.450716
1710,429,-1.374124
1710,463,-1.298700
1710,500,-1.222610
1710,540,-1.146383
1710,583,-1.070441
1710,630,-0.993543
1710,680,-0.917750
1710,735,-0.840518
1710,793,-0.765060
1710,857,-0.687913
1710,925,-0.611984
1710,999,-0.535421
1710,1079,-0.458755
1710,1165,-0.382409
1710,1258,-0.305923
1710,1358,-0.229725
1710,1467,-0.152791
1710,1584,-0.076308
1710,1710,0.000000
1710,1847,0.076853
1710,1994,0.153234
1710,2153,0.229769
1710,2325,0.306455
1710,2511,0.383257
1710,2711,0.459747
1710,2928,0.536613
1710,3161,0.613056
1710,3414,0.689935
1710,3686,0.766484
1710,3980,0.843124
1710,4298,0.919899
1710,4641,0.996594
1710,5011,1.073220
1710,5411,1.149944
1710,5842,1.226516
1710,6309,1.303356
1710,6812,1.380006
1710,7355,1.456647
1710,7942,1.533381
1710,8576,1.610137
1710,9260,1.686831
1710,9999,1.763572
1847,0,-2.500000
1847,1,-2.500000
1847,2,-2.500000
1847,3,-2.500000
1847,4,-2.500000
1847,5,-2.500000
1847,6,-2.500000
1847,7,-2.500000
1847,8,-2.500000
1847,9,-2.500000
1847,10,-2.500000
1847,11,-2.500000
1847,12,-2.500000
1847,13,-2.500000
1847,14,-2.500000
1847,15,-2.500000
1847,16,-2.500000
1847,17,-2.500000
1847,19,-2.500000
1847,21,-2.500000
1847,22,-2.500000
1847,24,-2.500000
1847,26,-2.500000
1847,28,-2.500000
1847,31,-2.500000
1847,33,-2.500000
1847,36,-2.500000
1847,39,-2.500000
1847,42,-2.500000
1847,45,-2.500000
1847,49,-2.500000
1847,53,-2.500000
1847,57,-2.500000
1847,62,-2.500000
1847,67,-2.500000
1847,73,-2.500000
1847,78,-2.500000
1847,85,-2.500000
1847,92,-2.500000
1847,99,-2.500000
1847,107,-2.500000
1847,116,-2.500000
1847,125,-2.500000
1847,135,-2.500000
1847,146,-2.500000
1847,157,-2.436425
1847,170,-2.359235
1847,184,-2.282274
1847,199,-2.205901
1847,214,-2.134950
1847,232,-2.055961
1847,250,-1.982758
1847,270,-1.907250
1847,292,-1.830289
1847,315,-1.755700
1847,340,-1.680477
1847,368,-1.602443
1847,397,-1.527569
1847,429,-1.450977
1847,463,-1.375553
1847,500,-1.299463
1847,540,-1.223236
1847,583,-1.147294
1847,630,-1.070396
1847,680,-0.994603
1847,735,-0.917371
1847,793,-0.841913
1847,857,-0.764766
1847,925,-0.688837
1847,999,-0.612274
1847,1079,-0.535608
1847,1165,-0.459262
1847,1258,-0.382776
1847,1358,-0.306578
1847,1467,-0.229644
1847,1584,-0.153161
1847,1710,-0.076853
1847,1847,0.000000
1847,1994,0.076381
1847,2153,0.152916
1847,2325,0.229602
1847,2511,0.306404
1847,2711,0.382894
1847,2928,0.459760
1847,3161,0.536203
1847,3414,0.613082
1847,3686,0.689631
1847,3980,0.766271
1847,4298,0.843046
1847,4641,0.919740
1847,5011,0.996367
1847,5411,1.073091
1847,5842,1.149663
1847,6309,1.226503
1847,6812,1.303153
1847,7355,1.379794
1847,7942,1.456528
1847,8576,1.533284
1847,9260,1.609978
1847,9999,1.686719
1994,0,-2.500000
1994,1,-2.500000
1994,2,-2.500000
1994,3,-2.500000
1994,4,-2.500000
1994,5,-2.500000
1994,6,-2.500000
1994,7,-2.500000
1994,8,-2.500000
1994,9,-2.500000
1994,10,-2.500000
1994,11,-2.500000
1994,12,-2.500000
1994,13,-2.500000
1994,14,-2.500000
1994,15,-2.500000
1994,16,-2.500000
1994,17,-2.500000
1994,19,-2.500000
1994,21,-2.500000
1994,22,-2.500000
1994,24,-2.500000
1994,26,-2.500000
1994,28,-2.500000
1994,31,-2.500000
1994,33,-2.500000
1994,36,-2.500000
1994,39,-2.500000
1994,42,-2.500000
1994,45,-2.500000
1994,49,-2.500000
1994,53,-2.500000
1994,57,-2.500000
1994,62,-2.500000
1994,67,-2.500000
1994,73,-2.500000
1994,78,-2.500000
1994,85,-2.500000
1994,92,-2.500000
1994,99,-2.500000
1994,107,-2.500000
1994,116,-2.500000
1994,125,-2.500000
1994,135,-2.500000
1994,146,-2.500000
1994,157,-2.500000
1994,170,-2.435616
1994,184,-2.358655
1994,199,-2.282282
1994,214,-2.211331
1994,232,-2.132342
1994,250,-2.059139
1994,270,-1.983631
1994,292,-1.906670
1994,315,-1.832081
1994,340,-1.756858
1994,368,-1.678824
1994,397,-1.603950
1994,429,-1.527358
1994,463,-1.451934
1994,500,-1.375844
1994,540,-1.299617
1994,583,-1.223675
1994,630,-1.146777
1994,680,-1.070983
1994,735,-0.993752
1994,793,-0.918294
1994,857,-0.841147
1994,925,-0.765218
1994,999,-0.688655
1994,1079,-0.611989
1994,1165,-0.535643
1994,1258,-0.459157
1994,1358,-0.382959
1994,1467,-0.306025
1994,1584,-0.229542
1994,1710,-0.153234
1994,1847,-0.076381
1994,1994,0.000000
1994,2153,0.076535
1994,2325,0.153221
1994,2511,0.230023
1994,2711,0.306513
1994,2928,0.383379
1994,3161,0.459822
1994,3414,0.536701
1994,3686,0.613250
1994,3980,0.689890
1994,4298,0.766665
1994,4641,0.843360
1994,5011,0.919986
1994,5411,0.996710
1994,5842,1.073282
1994,6309,1.150122
1994,6812,1.226772
1994,7355,1.303413
1994,7942,1.380147
1994,8576,1.456903
1994,9260,1.533597
1994,9999,1.610338
2153,0,-2.500000
2153,1,-2.500000
2153,2,-2.500000
2153,3,-2.500000
2153,4,-2.500000
2153,5,-2.500000
2153,6,-2.500000
2153,7,-2.500000
2153,8,-2.500000
2153,9,-2.500000
2153,10,-2.500000
2153,11,-2.500000
2153,12,-2.500000
2153,13,-2.500000
2153,14,-2.500000
2153,15,-2.500000
2153,16,-2.500000
2153,17,-2.500000
2153,19,-2.500000
2153,21,-2.500000
2153,22,-2.500000
2153,24,-2.500000
2153,26,-2.500000
2153,28,-2.500000
2153,31,-2.500000
2153,33,-2.500000
2153,36,-2.500000
2153,39,-2.500000
2153,42,-2.500000
2153,45,-2.500000
2153,49,-2.500000
2153,53,-2.500000
2153,57,-2.500000
2153,62,-2.500000
2153,67,-2.500000
2153,73,-2.500000
2153,78,-2.500000
2153,85,-2.500000
2153,92,-2.500000
2153,99,-2.500000
2153,107,-2.500000
2153,116,-2.500000
2153,125,-2.500000
2153,135,-2.500000
2153,146,-2.500000
2153,157,-2.500000
2153,170,-2.500000
2153,184,-2.435190
2153,199,-2.358817
2153,214,-2.287865
2153,232,-2.208877
2153,250,-2.135674
2153,270,-2.060166
2153,292,-1.983205
2153,315,-1.908616
2153,340,-1.833393
2153,368,-1.755359
2153,397,-1.680485
2153,429,-1.603893
2153,463,-1.528469
2153,500,-1.452379
2153,540,-1.376151
2153,583,-1.300210
2153,630,-1.223312
2153,680,-1.147518
2153,735,-1.070287
2153,793,-0.994829
2153,857,-0.917682
2153,925,-0.841753
2153,999,-0.765190
2153,1079,-0.688524
2153,1165,-0.612178
2153,1258,-0.535692
2153,1358,-0.459494
2153,1467,-0.382560
2153,1584,-0.306077
2153,1710,-0.229769
2153,1847,-0.152916
2153,1994,-0.076535
2153,2153,0.000000
2153,2325,0.076686
2153,2511,0.153488
2153,2711,0.229978
2153,2928,0.306844
2153,3161,0.383287
2153,3414,0.460166
2153,3686,0.536716
2153,3980,0.613355
2153,4298,0.690131
2153,4641,0.766825
2153,5011,0.843451
2153,5411,0.920176
2153,5842,0.996747
2153,6309,1.073588
2153,6812,1.150238
2153,7355,1.226878
2153,7942,1.303613
2153,8576,1.380369
2153,9260,1.457062
2153,9999,1.533803
2325,0,-2.500000
2325,1,-2.500000
2325,2,-2.500000
2325,3,-2.500000
2325,4,-2.500000
2325,5,-2.500000
2325,6,-2.500000
2325,7,-2.500000
2325,8,-2.500000
2325,9,-2.500000
2325,10,-2.500000
2325,11,-2.500000
2325,12,-2.500000
2325,13,-2.500000
2325,14,-2.500000
2325,15,-2.500000
2325,16,-2.500000
2325,17,-2.500000
2325,19,-2.500000
2325,21,-2.500000
2325,22,-2.500000
2325,24,-2.500000
2325,26,-2.500000
2325,28,-2.500000
2325,31,-2.500000
2325,33,-2.500000
2325,36,-2.500000
2325,39,-2.500000
2325,42,-2.500000
2325,45,-2.500000
2325,49,-2.500000
2325,53,-2.500000
2325,57,-2.500000
2325,62,-2.500000
2325,67,-2.500000
2325,73,-2.500000
2325,78,-2.500000
2325,85,-2.500000
2325,92,-2.500000
2325,99,-2.500000
2325,107,-2.500000
2325,116,-2.500000
2325,125,-2.500000
2325,135,-2.500000
2325,146,-2.500000
2325,157,-2.500000
2325,170,-2.500000
2325,184,-2.500000
2325,199,-2.435504
2325,214,-2.364552
2325,232,-2.285563
2325,250,-2.212360
2325,270,-2.136852
2325,292,-2.059891
2325,315,-1.985303
2325,340,-1.910079
2325,368,-1.832045
2325,397,-1.757171
2325,429,-1.680579
2325,463,-1.605155
2325,500,-1.529065
2325,540,-1.452838
2325,583,-1.376897
2325,630,-1.299999
2325,680,-1.224205
2325,735,-1.146973
2325,793,-1.071515
2325,857,-0.994368
2325,925,-0.918439
2325,999,-0.841876
2325,1079,-0.765210
2325,1165,-0.688865
2325,1258,-0.612378
2325,1358,-0.536180
2325,1467,-0.459246
2325,1584,-0.382763
2325,1710,-0.306455
2325,1847,-0.229602
2325,1994,-0.153221
2325,2153,-0.076686
2325,2325,0.000000
2325,2511,0.076802
2325,2711,0.153292
2325,2928,0.230158
2325,3161,0.306601
2325,3414,0.383480
2325,3686,0.460029
2325,3980,0.536669
2325,4298,0.613444
2325,4641,0.690138
2325,5011,0.766765
2325,5411,0.843489
2325,5842,0.920060
2325,6309,0.996901
2325,6812,1.073551
2325,7355,1.150192
2325,7942,1.226926
2325,8576,1.303682
2325,9260,1.380376
2325,9999,1.457117
2511,0,-2.500000
2511,1,-2.500000
2511,2,-2.500000
2511,3,-2.500000
2511,4,-2.500000
2511,5,-2.500000
2511,6,-2.500000
2511,7,-2.500000
2511,8,-2.500000
2511,9,-2.500000
2511,10,-2.500000
2511,11,-2.500000
2511,12,-2.500000
2511,13,-2.500000
2511,14,-2.500000
2511,15,-2.500000
2511,16,-2.500000
2511,17,-2.500000
2511,19,-2.500000
2511,21,-2.500000
2511,22,-2.500000
2511,24,-2.500000
2511,26,-2.500000
2511,28,-2.500000
2511,31,-2.500000
2511,33,-2.500000
2511,36,-2.500000
2511,39,-2.500000
2511,42,-2.500000
2511,45,-2.500000
2511,49,-2.500000
2511,53,-2.500000
2511,57,-2.500000
2511,62,-2.500000
2511,67,-2.500000
2511,73,-2.500000
2511,78,-2.500000
2511,85,-2.500000
2511,92,-2.500000
2511,99,-2.500000
2511,107,-2.500000
2511,116,-2.500000
2511,125,-2.500000
2511,135,-2.500000
2511,146,-2.500000
2511,157,-2.500000
2511,170,-2.500000
2511,184,-2.500000
2511,199,-2.500000
2511,214,-2.441354
2511,232,-2.362365
2511,250,-2.289162
2511,270,-2.213655
2511,292,-2.136693
2511,315,-2.062105
2511,340,-1.986881
2511,368,-1.908847
2511,397,-1.833974
2511,429,-1.757381
2511,463,-1.681957
2511,500,-1.605867
2511,540,-1.529640
2511,583,-1.453699
2511,630,-1.376801
2511,680,-1.301007
2511,735,-1.223775
2511,793,-1.148317
2511,857,-1.071170
2511,925,-0.995241
2511,999,-0.918678
2511,1079,-0.842012
2511,1165,-0.765667
2511,1258,-0.689180
2511,1358,-0.612982
2511,1467,-0.536048
2511,1584,-0.459565
2511,1710,-0.383257
2511,1847,-0.306404
2511,1994,-0.230023
2511,2153,-0.153488
2511,2325,-0.076802
2511,2511,0.000000
2511,2711,0.076490
2511,2928,0.153355
2511,3161,0.229799
2511,3414,0.306678
2511,3686,0.383227
2511,3980,0.459867
2511,4298,0.536642
2511,4641,0.613336
2511,5011,0.689962
2511,5411,0.766687
2511,5842,0.843258
2511,6309,0.920099
2511,6812,0.996749
2511,7355,1.073390
2511,7942,1.150124
2511,8576,1.226880
2511,9260,1.303574
2511,9999,1.380315
2711,0,-2.500000
2711,1,-2.500000
2711,2,-2.500000
2711,3,-2.500000
2711,4,-2.500000
2711,5,-2.500000
2711,6,-2.500000
2711,7,-2.500000
2711,8,-2.500000
2711,9,-2.500000
2711,10,-2.500000
2711,11,-2.500000
2711,12,-2.500000
2711,13,-2.500000
2711,14,-2.500000
2711,15,-2.500000
2711,16,-2.500000
2711,17,-2.500000
2711,19,-2.500000
2711,21,-2.500000
2711,22,-2.500000
2711,24,-2.500000
2711,26,-2.500000
2711,28,-2.500000
2711,31,-2.500000
2711,33,-2.500000
2711,36,-2.500000
2711,39,-2.500000
2711,42,-2.500000
2711,45,-2.500000
2711,49,-2.500000
2711,53,-2.500000
2711,57,-2.500000
2711,62,-2.500000
2711,67,-2.500000
2711,73,-2.500000
2711,78,-2.500000
2711,85,-2.500000
2711,92,-2.500000
2711,99,-2.500000
2711,107,-2.500000
2711,116,-2.500000
2711,125,-2.500000
2711,135,-2.500000
2711,146,-2.500000
2711,157,-2.500000
2711,170,-2.500000
2711,184,-2.500000
2711,199,-2.500000
2711,214,-2.500000
2711,232,-2.438855
2711,250,-2.365652
2711,270,-2.290144
2711,292,-2.213183
2711,315,-2.138594
2711,340,-2.063371
2711,368,-1.985337
2711,397,-1.910463
2711,429,-1.833871
2711,463,-1.758447
2711,500,-1.682357
2711,540,-1.606130
2711,583,-1.530189
2711,630,-1.453290
2711,680,-1.377497
2711,735,-1.300265
2711,793,-1.224807
2711,857,-1.147660
2711,925,-1.071731
2711,999,-0.995168
2711,1079,-0.918502
2711,1165,-0.842156
2711,1258,-0.765670
2711,1358,-0.689472
2711,1467,-0.612538
2711,1584,-0.536055
2711,1710,-0.459747
2711,1847,-0.382894
2711,1994,-0.306513
2711,2153,-0.229978
2711,2325,-0.153292
2711,2511,-0.076490
2711,2711,0.000000
2711,2928,0.076866
2711,3161,0.153309
2711,3414,0.230188
2711,3686,0.306737
2711,3980,0.383377
2711,4298,0.460152
2711,4641,0.536846
2711,5011,0.613473
2711,5411,0.690197
2711,5842,0.766768
2711,6309,0.843609
2711,6812,0.920259
2711,7355,0.996900
2711,7942,1.073634
2711,8576,1.150390
2711,9260,1.227084
2711,9999,1.303825
2928,0,-2.500000
2928,1,-2.500000
2928,2,-2.500000
2928,3,-2.500000
2928,4,-2.500000
2928,5,-2.500000
2928,6,-2.500000
2928,7,-2.500000
2928,8,-2.500000
2928,9,-2.500000
2928,10,-2.500000
2928,11,-2.500000
2928,12,-2.500000
2928,13,-2.500000
2928,14,-2.500000
2928,15,-2.500000
2928,16,-2.500000
2928,17,-2.500000
2928,19,-2.500000
2928,21,-2.500000
2928,22,-2.500000
2928,24,-2.500000
2928,26,-2.500000
2928,28,-2.500000
2928,31,-2.500000
2928,33,-2.500000
2928,36,-2.500000
2928,39,-2.500000
2928,42,-2.500000
2928,45,-2.500000
2928,49,-2.500000
2928,53,-2.500000
2928,57,-2.500000
2928,62,-2.500000
2928,67,-2.500000
2928,73,-2.500000
2928,78,-2.500000
2928,85,-2.500000
2928,92,-2.500000
2928,99,-2.500000
2928,107,-2.500000
2928,116,-2.500000
2928,125,-2.500000
2928,135,-2.500000
2928,146,-2.500000
2928,157,-2.500000
2928,170,-2.500000
2928,184,-2.500000
2928,199,-2.500000
2928,214,-2.500000
2928,232,-2.500000
2928,250,-2.442518
2928,270,-2.367010
2928,292,-2.290049
2928,315,-2.215460
2928,340,-2.140237
2928,368,-2.062203
2928,397,-1.987329
2928,429,-1.910737
2928,463,-1.835313
2928,500,-1.759223
2928,540,-1.682995
2928,583,-1.607054
2928,630,-1.530156
2928,680,-1.454362
2928,735,-1.377131
2928,793,-1.301672
2928,857,-1.224526
2928,925,-1.148596
2928,999,-1.072034
2928,1079,-0.995368
2928,1165,-0.919022
2928,1258,-0.842536
2928,1358,-0.766338
2928,1467,-0.689404
2928,1584,-0.612921
2928,1710,-0.536613
2928,1847,-0.459760
2928,1994,-0.383379
2928,2153,-0.306844
2928,2325,-0.230158
2928,2511,-0.153355
2928,2711,-0.076866
2928,2928,0.000000
2928,3161,0.076443
2928,3414,0.153322
2928,3686,0.229872
2928,3980,0.306512
2928,4298,0.383287
2928,4641,0.459981
2928,5011,0.536607
2928,5411,0.613332
2928,5842,0.689903
2928,6309,0.766744
2928,6812,0.843394
2928,7355,0.920034
2928,7942,0.996769
2928,8576,1.073525
2928,9260,1.150218
2928,9999,1.226959
3161,0,-2.500000
3161,1,-2.500000
3161,2,-2.500000
3161,3,-2.500000
3161,4,-2.500000
3161,5,-2.500000
3161,6,-2.500000
3161,7,-2.500000
3161,8,-2.500000
3161,9,-2.500000
3161,10,-2.500000
3161,11,-2.500000
3161,12,-2.500000
3161,13,-2.500000
3161,14,-2.500000
3161,15,-2.500000
3161,16,-2.500000
3161,17,-2.500000
3161,19,-2.500000
3161,21,-2.500000
3161,22,-2.500000
3161,24,-2.500000
3161,26,-2.500000
3161,28,-2.500000
3161,31,-2.500000
3161,33,-2.500000
3161,36,-2.500000
3161,39,-2.500000
3161,42,-2.500000
3161,45,-2.500000
3161,49,-2.500000
3161,53,-2.500000
3161,57,-2.500000
3161,62,-2.500000
3161,67,-2.500000
3161,73,-2.500000
3161,78,-2.500000
3161,85,-2.500000
3161,92,-2.500000
3161,99,-2.500000
3161,107,-2.500000
3161,116,-2.500000
3161,125,-2.500000
3161,135,-2.500000
3161,146,-2.500000
3161,157,-2.500000
3161,170,-2.500000
3161,184,-2.500000
3161,199,-2.500000
3161,214,-2.500000
3161,232,-2.500000
3161,250,-2.500000
3161,270,-2.443453
3161,292,-2.366492
3161,315,-2.291903
3161,340,-2.216680
3161,368,-2.138646
3161,397,-2.063772
3161,429,-1.987180
3161,463,-1.911756
3161,500,-1.835666
3161,540,-1.759438
3161,583,-1.683497
3161,630,-1.606599
3161,680,-1.530805
3161,735,-1.453574
3161,793,-1.378116
3161,857,-1.300969
3161,925,-1.225040
3161,999,-1.148477
3161,1079,-1.071811
3161,1165,-0.995465
3161,1258,-0.918979
3161,1358,-0.842781
3161,1467,-0.765847
3161,1584,-0.689364
3161,1710,-0.613056
